id,verb_id,tense,person,pronoun,is_regular,correct_stem,correct_ending,distractor_stems,distractor_endings,aux_stem,aux_ending,distractor_aux_stems,distractor_aux_endings,rule_summary,explanation_translations
0f92f4f5-31e1-4afd-92a6-104afc34744a,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,je,Que j',FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""e"",""i"",""it""}",aie,,"{""sois"",""ai"",""a""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""The subjonctif passé uses 'avoir' in subjunctive + 'pu'."",""zh"":""虚拟式过去时使用 'avoir' 的虚拟式 + 'pu'。"",""ja"":""接続法過去は 'avoir' の接続法 + 'pu' を使います。"",""fr"":""Le subjonctif passé utilise 'avoir' au subjonctif + 'pu'.""}"
4f143633-f975-4107-ab7c-278241e1ab4f,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,tu,Que tu,FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""e"",""i"",""it""}",aies,,"{""sois"",""aie"",""as""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""For 'tu', use 'aies' + 'pu'."",""zh"":""对于 'tu'，使用 'aies' + 'pu'。"",""ja"":""'tu' の場合、'aies' + 'pu' を使います。"",""fr"":""Pour 'tu', utilisez 'aies' + 'pu'.""}"
c0493b2e-a587-4f2f-82a6-bd315d97971b,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,il,Qu'il,FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""e"",""i"",""it""}",ait,,"{""soit"",""aie"",""a""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""For 'il', use 'ait' + 'pu'."",""zh"":""对于 'il'，使用 'ait' + 'pu'。"",""ja"":""'il' の場合、'ait' + 'pu' を使います。"",""fr"":""Pour 'il', utilisez 'ait' + 'pu'.""}"
aa45caeb-2604-4edb-b30c-d0bc1334a7da,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,elle,Qu'elle,FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""e"",""i"",""it""}",ait,,"{""soit"",""aie"",""a""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""For 'elle', use 'ait' + 'pu'. No agreement."",""zh"":""对于 'elle'，使用 'ait' + 'pu'。不需要配合。"",""ja"":""'elle' の場合、'ait' + 'pu' を使います。一致はありません。"",""fr"":""Pour 'elle', utilisez 'ait' + 'pu'. Pas d'accord.""}"
b7068c72-9cdb-4b0d-ac2b-0155ceedbdb6,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,nous,Que nous,FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""ons"",""i"",""it""}",ayons,,"{""soyons"",""avions"",""avons""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""For 'nous', use 'ayons' + 'pu'."",""zh"":""对于 'nous'，使用 'ayons' + 'pu'。"",""ja"":""'nous' の場合、'ayons' + 'pu' を使います。"",""fr"":""Pour 'nous', utilisez 'ayons' + 'pu'.""}"
907d404b-072d-4a56-aa15-c7a5743f9bed,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,vous,Que vous,FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""ez"",""i"",""it""}",ayez,,"{""soyez"",""aviez"",""avez""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""For 'vous', use 'ayez' + 'pu'."",""zh"":""对于 'vous'，使用 'ayez' + 'pu'。"",""ja"":""'vous' の場合、'ayez' + 'pu' を使います。"",""fr"":""Pour 'vous', utilisez 'ayez' + 'pu'.""}"
b29a4ac4-c96a-4226-abf2-aef76196c4cc,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,ils,Qu'ils,FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""ent"",""i"",""it""}",aient,,"{""soient"",""aie"",""ont""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""For 'ils', use 'aient' + 'pu'."",""zh"":""对于 'ils'，使用 'aient' + 'pu'。"",""ja"":""'ils' の場合、'aient' + 'pu' を使います。"",""fr"":""Pour 'ils', utilisez 'aient' + 'pu'.""}"
9a1d9495-ad2d-47a3-9536-f094e0eec4bb,648314c4-2c55-4a1e-95a6-94e68d16cc7a,Subjonctif Passé,elles,Qu'elles,FALSE,pu,,"{""pouvu"",""puv"",""puit""}","{""ent"",""i"",""it""}",aient,,"{""soient"",""aie"",""ont""}",,Compound tense using avoir (subjunctive); past participle 'pu'.,"{""en"":""For 'elles', use 'aient' + 'pu'. No agreement."",""zh"":""对于 'elles'，使用 'aient' + 'pu'。不需要配合。"",""ja"":""'elles' の場合、'aient' + 'pu' を使います。一致はありません。"",""fr"":""Pour 'elles', utilisez 'aient' + 'pu'. Pas d'accord.""}"
817fbe69-fdb6-4c83-bc88-abf662d4a64a,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,je,je,FALSE,sai,s,"{""sav"",""sach"",""saur""}","{""e"",""x"",""t""}",,,,,Simple tense; irregular stem 'sai-' + ending 's'.,"{""en"":""For 'je' in the present tense, 'savoir' uses the irregular stem 'sai-' and ending 's'."",""zh"":""在现在时中，对于 'je'，'savoir' 使用不规则词根 'sai-' 和词尾 's'。"",""ja"":""現在形の 'je' では、'savoir' は不規則な語幹 'sai-' と語尾 's' を使用します。"",""fr"":""Au présent pour 'je', 'savoir' utilise le radical irrégulier 'sai-' et la terminaison 's'.""}"
04ffcf5a-e08c-4962-a9f4-2fc4b7ea7cff,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,tu,tu,FALSE,sai,s,"{""sav"",""sach"",""saur""}","{""e"",""x"",""t""}",,,,,Simple tense; irregular stem 'sai-' + ending 's'.,"{""en"":""For 'tu', use the irregular stem 'sai-' with the ending 's'."",""zh"":""对于 'tu'，使用不规则词根 'sai-' 和词尾 's'。"",""ja"":""'tu' の場合、不規則語幹 'sai-' に語尾 's' を付けます。"",""fr"":""Pour 'tu', utilisez le radical irrégulier 'sai-' avec la terminaison 's'.""}"
38247791-1e06-464f-986a-4247260ba889,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,il,il,FALSE,sai,t,"{""sav"",""sach"",""saur""}","{""s"",""e"",""d""}",,,,,Simple tense; irregular stem 'sai-' + ending 't'.,"{""en"":""For 'il', the stem is 'sai-' followed by 't'."",""zh"":""对于 'il'，词根是 'sai-' 后接 't'。"",""ja"":""'il' の場合、語幹は 'sai-' で、その後に 't' が続きます。"",""fr"":""Pour 'il', le radical est 'sai-' suivi de 't'.""}"
5f34dce1-b339-412f-894e-e855218b6f8a,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,elle,elle,FALSE,sai,t,"{""sav"",""sach"",""saur""}","{""s"",""e"",""d""}",,,,,Simple tense; irregular stem 'sai-' + ending 't'.,"{""en"":""The form for 'elle' is the same as 'il': 'sait'."",""zh"":""'elle' 的形式与 'il' 相同，均为 'sait'。"",""ja"":""'elle' の形は 'il' と同じで、'sait' です。"",""fr"":""La forme pour 'elle' est la même que pour 'il' : 'sait'.""}"
f045e4a2-8ad3-4452-a449-e5002468da31,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,nous,nous,FALSE,sav,ons,"{""sai"",""sach"",""saur""}","{""ez"",""ent"",""ions""}",,,,,Simple tense; irregular stem 'sav-' + ending 'ons'.,"{""en"":""For 'nous', the stem changes to 'sav-'. Add 'ons'."",""zh"":""对于 'nous'，词根变为 'sav-'。加上 'ons'。"",""ja"":""'nous' の場合、語幹は 'sav-' に変わります。'ons' を加えます。"",""fr"":""Pour 'nous', le radical change en 'sav-'. Ajoutez 'ons'.""}"
0e17461a-1501-4082-a450-9f64f08e1323,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,vous,vous,FALSE,sav,ez,"{""sai"",""sach"",""saur""}","{""ons"",""ent"",""iez""}",,,,,Simple tense; irregular stem 'sav-' + ending 'ez'.,"{""en"":""For 'vous', use the stem 'sav-' and add 'ez'."",""zh"":""对于 'vous'，使用词根 'sav-' 并加上 'ez'。"",""ja"":""'vous' の場合、語幹 'sav-' に 'ez' を加えます。"",""fr"":""Pour 'vous', utilisez le radical 'sav-' et ajoutez 'ez'.""}"
0916b406-fd10-4fd1-aea8-5982d2c7351c,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,ils,ils,FALSE,sav,ent,"{""sai"",""sach"",""saur""}","{""ont"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'sav-' + ending 'ent'.,"{""en"":""For 'ils', the stem is 'sav-' with the ending 'ent'."",""zh"":""对于 'ils'，词根是 'sav-'，词尾是 'ent'。"",""ja"":""'ils' の場合、語幹は 'sav-' で語尾は 'ent' です。"",""fr"":""Pour 'ils', le radical est 'sav-' avec la terminaison 'ent'.""}"
4fe705c7-02e2-4c42-a1ee-a4fb5fc5484d,ccec5a6d-6663-446d-a145-5653fc56b78a,Présent,elles,elles,FALSE,sav,ent,"{""sai"",""sach"",""saur""}","{""ont"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'sav-' + ending 'ent'.,"{""en"":""For 'elles', use the stem 'sav-' and add 'ent'."",""zh"":""对于 'elles'，使用词根 'sav-' 并加上 'ent'。"",""ja"":""'elles' の場合、語幹 'sav-' に 'ent' を加えます。"",""fr"":""Pour 'elles', utilisez le radical 'sav-' et ajoutez 'ent'.""}"
c93431c8-28c9-4628-abe3-d1553a35245c,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,je,je,TRUE,sav,ais,"{""sai"",""saur"",""sach""}","{""ait"",""as"",""ions""}",,,,,Simple tense; regular stem 'sav-' + ending 'ais'.,"{""en"":""The imperfect uses the stem 'sav-' derived from 'nous savons'. Add 'ais'."",""zh"":""未完成过去时使用源自 'nous savons' 的词根 'sav-'。加上 'ais'。"",""ja"":""半過去は 'nous savons' に由来する語幹 'sav-' を使います。'ais' を加えます。"",""fr"":""L'imparfait utilise le radical 'sav-' dérivé de 'nous savons'. Ajoutez 'ais'.""}"
dfbe74f0-c7a0-4877-81fb-2e03affb8fb5,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,tu,tu,TRUE,sav,ais,"{""sai"",""saur"",""sach""}","{""ait"",""as"",""iez""}",,,,,Simple tense; regular stem 'sav-' + ending 'ais'.,"{""en"":""For 'tu', use the stem 'sav-' and the ending 'ais'."",""zh"":""对于 'tu'，使用词根 'sav-' 和词尾 'ais'。"",""ja"":""'tu' の場合、語幹 'sav-' と語尾 'ais' を使います。"",""fr"":""Pour 'tu', utilisez le radical 'sav-' et la terminaison 'ais'.""}"
64ae2e28-13d1-4f33-91db-3078196c0c47,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,il,il,TRUE,sav,ait,"{""sai"",""saur"",""sach""}","{""ais"",""a"",""it""}",,,,,Simple tense; regular stem 'sav-' + ending 'ait'.,"{""en"":""For 'il', the imperfect ending is 'ait' added to 'sav-'."",""zh"":""对于 'il'，未完成过去时词尾是 'ait'，加在 'sav-' 后。"",""ja"":""'il' の場合、半過去の語尾は 'ait' で、'sav-' に加えます。"",""fr"":""Pour 'il', la terminaison de l'imparfait est 'ait' ajoutée à 'sav-'.""}"
d1eb7088-0601-4572-8dda-18e4c14f81e8,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,elle,elle,TRUE,sav,ait,"{""sai"",""saur"",""sach""}","{""ais"",""a"",""it""}",,,,,Simple tense; regular stem 'sav-' + ending 'ait'.,"{""en"":""For 'elle', use the same form as 'il': 'savait'."",""zh"":""对于 'elle'，使用与 'il' 相同的形式：'savait'。"",""ja"":""'elle' の場合、'il' と同じ形 'savait' を使います。"",""fr"":""Pour 'elle', utilisez la même forme que pour 'il' : 'savait'.""}"
d38f4bee-1a90-412a-b8f3-8b82e62fed80,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,nous,nous,TRUE,sav,ions,"{""sai"",""saur"",""sach""}","{""ons"",""iez"",""aient""}",,,,,Simple tense; regular stem 'sav-' + ending 'ions'.,"{""en"":""For 'nous', the imperfect ending is 'ions' added to 'sav-'."",""zh"":""对于 'nous'，未完成过去时词尾是 'ions'，加在 'sav-' 后。"",""ja"":""'nous' の場合、半過去の語尾は 'ions' で、'sav-' に加えます。"",""fr"":""Pour 'nous', la terminaison de l'imparfait est 'ions' ajoutée à 'sav-'.""}"
adf395bc-e52e-4f56-9f51-7c64885ff712,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,vous,vous,TRUE,sav,iez,"{""sai"",""saur"",""sach""}","{""ez"",""ions"",""aient""}",,,,,Simple tense; regular stem 'sav-' + ending 'iez'.,"{""en"":""For 'vous', add 'iez' to the stem 'sav-'."",""zh"":""对于 'vous'，在词根 'sav-' 后加上 'iez'。"",""ja"":""'vous' の場合、語幹 'sav-' に 'iez' を加えます。"",""fr"":""Pour 'vous', ajoutez 'iez' au radical 'sav-'.""}"
ef5c6faa-862d-4b2d-9ae2-f987a42af726,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,ils,ils,TRUE,sav,aient,"{""sai"",""saur"",""sach""}","{""ent"",""ont"",""ait""}",,,,,Simple tense; regular stem 'sav-' + ending 'aient'.,"{""en"":""For 'ils', the ending is 'aient' added to 'sav-'."",""zh"":""对于 'ils'，词尾是 'aient'，加在 'sav-' 后。"",""ja"":""'ils' の場合、語尾は 'aient' で、'sav-' に加えます。"",""fr"":""Pour 'ils', la terminaison est 'aient' ajoutée à 'sav-'.""}"
4551dc7e-8362-414e-ba29-51e2f63ab8db,ccec5a6d-6663-446d-a145-5653fc56b78a,Imparfait,elles,elles,TRUE,sav,aient,"{""sai"",""saur"",""sach""}","{""ent"",""ont"",""ait""}",,,,,Simple tense; regular stem 'sav-' + ending 'aient'.,"{""en"":""For 'elles', use the same form as 'ils': 'savaient'."",""zh"":""对于 'elles'，使用与 'ils' 相同的形式：'savaient'。"",""ja"":""'elles' の場合、'ils' と同じ形 'savaient' を使います。"",""fr"":""Pour 'elles', utilisez la même forme que pour 'ils' : 'savaient'.""}"
c3698596-30ca-42dd-a423-fd1bb9718159,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,je,je,FALSE,saur,ai,"{""sav"",""savr"",""sach""}","{""ais"",""as"",""a""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ai'.,"{""en"":""The future uses the irregular stem 'saur-'. For 'je', add 'ai'."",""zh"":""将来时使用不规则词根 'saur-'。对于 'je'，加上 'ai'。"",""ja"":""未来形は不規則な語幹 'saur-' を使います。'je' には 'ai' を加えます。"",""fr"":""Le futur utilise le radical irrégulier 'saur-'. Pour 'je', ajoutez 'ai'.""}"
dfb7d81a-9c71-4154-83b8-70757ee767b8,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,tu,tu,FALSE,saur,as,"{""sav"",""savr"",""sach""}","{""ai"",""a"",""es""}",,,,,Simple tense; irregular stem 'saur-' + ending 'as'.,"{""en"":""For 'tu', use the irregular stem 'saur-' and add 'as'."",""zh"":""对于 'tu'，使用不规则词根 'saur-' 并加上 'as'。"",""ja"":""'tu' の場合、不規則語幹 'saur-' を使い、'as' を加えます。"",""fr"":""Pour 'tu', utilisez le radical irrégulier 'saur-' et ajoutez 'as'.""}"
1d573d92-3938-4761-8735-35a12e5bef71,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,il,il,FALSE,saur,a,"{""sav"",""savr"",""sach""}","{""as"",""ai"",""e""}",,,,,Simple tense; irregular stem 'saur-' + ending 'a'.,"{""en"":""For 'il', the future ending is 'a' added to 'saur-'."",""zh"":""对于 'il'，将来时词尾是 'a'，加在 'saur-' 后。"",""ja"":""'il' の場合、未来形の語尾は 'a' で、'saur-' に加えます。"",""fr"":""Pour 'il', la terminaison du futur est 'a' ajoutée à 'saur-'.""}"
e4f14ef7-7a43-448a-9532-b69bfaddd7c3,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,elle,elle,FALSE,saur,a,"{""sav"",""savr"",""sach""}","{""as"",""ai"",""e""}",,,,,Simple tense; irregular stem 'saur-' + ending 'a'.,"{""en"":""For 'elle', use 'saura' (stem 'saur-' + 'a')."",""zh"":""对于 'elle'，使用 'saura'（词根 'saur-' + 'a'）。"",""ja"":""'elle' の場合、'saura'（語幹 'saur-' + 'a'）を使います。"",""fr"":""Pour 'elle', utilisez 'saura' (radical 'saur-' + 'a').""}"
e1ebf957-485c-4c7c-a956-5008957fcd0e,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,nous,nous,FALSE,saur,ons,"{""sav"",""savr"",""sach""}","{""ez"",""ont"",""ions""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ons'.,"{""en"":""For 'nous', add 'ons' to the irregular stem 'saur-'."",""zh"":""对于 'nous'，在不规则词根 'saur-' 后加上 'ons'。"",""ja"":""'nous' の場合、不規則語幹 'saur-' に 'ons' を加えます。"",""fr"":""Pour 'nous', ajoutez 'ons' au radical irrégulier 'saur-'.""}"
7709ba19-4fe6-4e3a-8d11-daf2deac1e86,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,vous,vous,FALSE,saur,ez,"{""sav"",""savr"",""sach""}","{""ons"",""ont"",""iez""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ez'.,"{""en"":""For 'vous', add 'ez' to the irregular stem 'saur-'."",""zh"":""对于 'vous'，在不规则词根 'saur-' 后加上 'ez'。"",""ja"":""'vous' の場合、不規則語幹 'saur-' に 'ez' を加えます。"",""fr"":""Pour 'vous', ajoutez 'ez' au radical irrégulier 'saur-'.""}"
95c11bf6-144a-4872-905a-1404e6ea4dfd,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,ils,ils,FALSE,saur,ont,"{""sav"",""savr"",""sach""}","{""ent"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ont'.,"{""en"":""For 'ils', the future ending is 'ont', added to 'saur-'."",""zh"":""对于 'ils'，将来时词尾是 'ont'，加在 'saur-' 后。"",""ja"":""'ils' の場合、未来形の語尾は 'ont' で、'saur-' に加えます。"",""fr"":""Pour 'ils', la terminaison du futur est 'ont', ajoutée à 'saur-'.""}"
3ef44e1f-51e7-4492-a7b0-54fb149cf78b,ccec5a6d-6663-446d-a145-5653fc56b78a,Futur Simple,elles,elles,FALSE,saur,ont,"{""sav"",""savr"",""sach""}","{""ent"",""ez"",""ons""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ont'.,"{""en"":""For 'elles', use the same form as 'ils': 'sauront'."",""zh"":""对于 'elles'，使用与 'ils' 相同的形式：'sauront'。"",""ja"":""'elles' の場合、'ils' と同じ形 'sauront' を使います。"",""fr"":""Pour 'elles', utilisez la même forme que pour 'ils' : 'sauront'.""}"
39de04a8-15d9-41a0-b5dc-bb3d66e04d21,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,je,je,FALSE,saur,ais,"{""sav"",""savr"",""sach""}","{""ai"",""as"",""ois""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ais'.,"{""en"":""The conditional uses the future stem 'saur-'. For 'je', add 'ais'."",""zh"":""条件式使用将来时词根 'saur-'。对于 'je'，加上 'ais'。"",""ja"":""条件法は未来形の語幹 'saur-' を使います。'je' には 'ais' を加えます。"",""fr"":""Le conditionnel utilise le radical du futur 'saur-'. Pour 'je', ajoutez 'ais'.""}"
f24b1ead-8c97-483b-b90f-4a78eb072b91,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,tu,tu,FALSE,saur,ais,"{""sav"",""savr"",""sach""}","{""ai"",""as"",""ois""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ais'.,"{""en"":""For 'tu', use the irregular stem 'saur-' and ending 'ais'."",""zh"":""对于 'tu'，使用不规则词根 'saur-' 和词尾 'ais'。"",""ja"":""'tu' の場合、不規則語幹 'saur-' と語尾 'ais' を使います。"",""fr"":""Pour 'tu', utilisez le radical irrégulier 'saur-' et la terminaison 'ais'.""}"
a28dadb7-50bf-4263-bd3e-44f0e6e17b42,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,il,il,FALSE,saur,ait,"{""sav"",""savr"",""sach""}","{""ais"",""a"",""it""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ait'.,"{""en"":""For 'il', the ending is 'ait' added to 'saur-'."",""zh"":""对于 'il'，词尾是 'ait'，加在 'saur-' 后。"",""ja"":""'il' の場合、語尾は 'ait' で、'saur-' に加えます。"",""fr"":""Pour 'il', la terminaison est 'ait', ajoutée à 'saur-'.""}"
ad8b574a-6724-475f-9593-746d457d21f3,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,elle,elle,FALSE,saur,ait,"{""sav"",""savr"",""sach""}","{""ais"",""a"",""it""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ait'.,"{""en"":""For 'elle', use 'saurait' (stem 'saur-' + 'ait')."",""zh"":""对于 'elle'，使用 'saurait'（词根 'saur-' + 'ait'）。"",""ja"":""'elle' の場合、'saurait'（語幹 'saur-' + 'ait'）を使います。"",""fr"":""Pour 'elle', utilisez 'saurait' (radical 'saur-' + 'ait').""}"
519e5b34-30b1-4bce-95ad-1621bba81435,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,nous,nous,FALSE,saur,ions,"{""sav"",""savr"",""sach""}","{""ons"",""iez"",""ais""}",,,,,Simple tense; irregular stem 'saur-' + ending 'ions'.,"{""en"":""For 'nous', add 'ions' to the irregular stem 'saur-'."",""zh"":""对于 'nous'，在不规则词根 'saur-' 后加上 'ions'。"",""ja"":""'nous' の場合、不規則語幹 'saur-' に 'ions' を加えます。"",""fr"":""Pour 'nous', ajoutez 'ions' au radical irrégulier 'saur-'.""}"
3d3331d8-5c18-4d74-8311-809d1e5ce0f7,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,vous,vous,FALSE,saur,iez,"{""sav"",""savr"",""sach""}","{""ez"",""ions"",""ais""}",,,,,Simple tense; irregular stem 'saur-' + ending 'iez'.,"{""en"":""For 'vous', add 'iez' to the irregular stem 'saur-'."",""zh"":""对于 'vous'，在不规则词根 'saur-' 后加上 'iez'。"",""ja"":""'vous' の場合、不規則語幹 'saur-' に 'iez' を加えます。"",""fr"":""Pour 'vous', ajoutez 'iez' au radical irrégulier 'saur-'.""}"
effe723f-3347-48ff-ab15-2f2695471125,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,ils,ils,FALSE,saur,aient,"{""sav"",""savr"",""sach""}","{""ont"",""ent"",""ais""}",,,,,Simple tense; irregular stem 'saur-' + ending 'aient'.,"{""en"":""For 'ils', the ending is 'aient' added to 'saur-'."",""zh"":""对于 'ils'，词尾是 'aient'，加在 'saur-' 后。"",""ja"":""'ils' の場合、語尾は 'aient' で、'saur-' に加えます。"",""fr"":""Pour 'ils', la terminaison est 'aient', ajoutée à 'saur-'.""}"
edc634e4-8e54-49b7-81ef-2db47616a99b,ccec5a6d-6663-446d-a145-5653fc56b78a,Conditionnel Présent,elles,elles,FALSE,saur,aient,"{""sav"",""savr"",""sach""}","{""ont"",""ent"",""ais""}",,,,,Simple tense; irregular stem 'saur-' + ending 'aient'.,"{""en"":""For 'elles', use the same form as 'ils': 'sauraient'."",""zh"":""对于 'elles'，使用与 'ils' 相同的形式：'sauraient'。"",""ja"":""'elles' の場合、'ils' と同じ形 'sauraient' を使います。"",""fr"":""Pour 'elles', utilisez la même forme que pour 'ils' : 'sauraient'.""}"
4bc6e0a7-50be-4f83-869a-b29b7c1f993f,ccec5a6d-6663-446d-a145-5653fc56b78a,Subjonctif Présent,je,Que je,FALSE,sach,e,"{""sav"",""saur"",""sai""}","{""es"",""is"",""it""}",,,,,Simple tense; irregular stem 'sach-' + ending 'e'.,"{""en"":""The subjunctive of 'savoir' uses the irregular stem 'sach-'. Add 'e'."",""zh"":""'savoir' 的虚拟式使用不规则词根 'sach-'。加上 'e'。"",""ja"":""'savoir' の接続法は不規則な語幹 'sach-' を使います。'e' を加えます。"",""fr"":""Le subjonctif de 'savoir' utilise le radical irrégulier 'sach-'. Ajoutez 'e'.""}"
9f249b41-38a1-44dc-81a1-875381ac770c,ccec5a6d-6663-446d-a145-5653fc56b78a,Subjonctif Présent,tu,Que tu,FALSE,sach,es,"{""sav"",""saur"",""sai""}","{""e"",""is"",""ez""}",,,,,Simple tense; irregular stem 'sach-' + ending 'es'.,"{""en"":""For 'tu', use the irregular stem 'sach-' and add 'es'."",""zh"":""对于 'tu'，使用不规则词根 'sach-' 并加上 'es'。"",""ja"":""'tu' の場合、不規則語幹 'sach-' を使い、'es' を加えます。"",""fr"":""Pour 'tu', utilisez le radical irrégulier 'sach-' et ajoutez 'es'.""}"
212f6338-5da9-4d91-a257-0179a28a5298,ccec5a6d-6663-446d-a145-5653fc56b78a,Subjonctif Présent,il,Qu'il,FALSE,sach,e,"{""sav"",""saur"",""sai""}","{""es"",""it"",""at""}",,,,,Simple tense; irregular stem 'sach-' + ending 'e'.,"{""en"":""For 'il', the subjunctive ending is 'e' added to 'sach-'."",""zh"":""对于 'il'，虚拟式词尾 'e' 加在 'sach-' 后。"",""ja"":""'il' の場合、接続法の語尾は 'e' で、'sach-' に加えます。"",""fr"":""Pour 'il', la terminaison du subjonctif est 'e' ajoutée à 'sach-'.""}"
e69953c0-de09-46cc-90eb-440c97bca304,ccec5a6d-6663-446d-a145-5653fc56b78a,Subjonctif Présent,elle,Qu'elle,FALSE,sach,e,"{""sav"",""saur"",""sai""}","{""es"",""it"",""at""}",,,,,Simple tense; irregular stem 'sach-' + ending 'e'.,"{""en"":""For 'elle', use 'sache' (stem 'sach-' + 'e')."",""zh"":""对于 'elle'，使用 'sache'（词根 'sach-' + 'e'）。"",""ja"":""'elle' の場合、'sache'（語幹 'sach-' + 'e'）を使います。"",""fr"":""Pour 'elle', utilisez 'sache' (radical 'sach-' + 'e').""}"
2a1efcac-af93-4717-837a-0af24f204a97,ccec5a6d-6663-446d-a145-5653fc56b78a,Subjonctif Présent,nous,Que nous,FALSE,sach,ions,"{""sav"",""saur"",""sai""}","{""ons"",""iez"",""ent""}",,,,,Simple tense; irregular stem 'sach-' + ending 'ions'.,"{""en"":""For 'nous', use the irregular stem 'sach-' with 'ions'."",""zh"":""对于 'nous'，使用不规则词根 'sach-' 和 'ions'。"",""ja"":""'nous' の場合、不規則語幹 'sach-' と 'ions' を使います。"",""fr"":""Pour 'nous', utilisez le radical irrégulier 'sach-' avec 'ions'.""}"
5f3a58be-603f-4565-a21c-ee57bada015a,ccec5a6d-6663-446d-a145-5653fc56b78a,Subjonctif Présent,vous,Que vous,FALSE,sach,iez,"{""sav"",""saur"",""sai""}","{""ez"",""ions"",""ent""}",,,,,Simple tense; irregular stem 'sach-' + ending 'iez'.,"{""en"":""For 'vous', use the irregular stem 'sach-' with 'iez'."",""zh"":""对于 'vous'，使用不规则词根 'sach-' 和 'iez'。"",""ja"":""'vous' の場合、不規則語幹 'sach-' と 'iez' を使います。"",""fr"":""Pour 'vous', utilisez le radical irrégulier 'sach-' avec 'iez'.""}"
